Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
98,SICKO MODE,Travis Scott,299883,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,11,22,au,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4
99,Orphans,Coldplay,297369,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR,2019,11,22,au,0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,0.282,107.973,197533,4
100,Confidence,Ocean Alley,293867,https://open.spotify.com/track/7to68V64Cu6zk0UDo5tyw3,2019,11,22,au,0.59,0.562,11,-9.607,0,0.0505,0.0637,0,0.105,0.561,140.835,253077,4
1,ROXANNE,Arizona Zervas,1965420,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019,11,29,au,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
2,Dance Monkey,Tones And I,1929392,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,11,29,au,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
3,Don't Start Now,Dua Lipa,1634410,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019,11,29,au,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
4,Circles,Post Malone,1522534,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,11,29,au,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
5,Memories,Maroon 5,1380138,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,11,29,au,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
6,everything i wanted,Billie Eilish,1360184,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,11,29,au,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
7,Ride It,Regard,1322548,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019,11,29,au,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,4
8,Falling,Trevor Daniel,1201781,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2019,11,29,au,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,159382,4
9,Heartless,The Weeknd,1184240,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2019,11,29,au,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,4
10,hot girl bummer,blackbear,1119890,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019,11,29,au,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1
11,Never Seen the Rain,Tones And I,1083269,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2019,11,29,au,0.485,0.461,9,-5.646,1,0.0444,0.44,0,0.232,0.324,87.009,200756,4
12,Lose Control,MEDUZA,1014133,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2019,11,29,au,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4
13,Lose You To Love Me,Selena Gomez,995645,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,11,29,au,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459,4
14,Rushing Back,Flume,942312,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY,2019,11,29,au,0.574,0.612,0,-4.741,1,0.0781,0.357,0,0.158,0.368,136.046,231663,3
15,"10,000 Hours (with Justin Bieber)",Dan + Shay,925408,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019,11,29,au,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4
16,Someone You Loved,Lewis Capaldi,917559,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,11,29,au,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
17,HIGHEST IN THE ROOM,Travis Scott,885680,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019,11,29,au,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
18,Blinding Lights,The Weeknd,840647,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2019,11,29,au,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
19,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,839314,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019,11,29,au,0.857,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.668,97.989,204467,4
20,Before You Go,Lewis Capaldi,833492,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2019,11,29,au,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
21,All I Want for Christmas Is You,Mariah Carey,816478,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2019,11,29,au,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,241107,4
22,Trampoline (with ZAYN),SHAED,796246,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019,11,29,au,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,184280,4
23,Watermelon Sugar,Harry Styles,766731,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo,2019,11,29,au,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4
24,One Thing Right,Marshmello,746623,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019,11,29,au,0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,181824,4
25,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,735983,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2019,11,29,au,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,159011,4
26,Beautiful People (feat. Khalid),Ed Sheeran,730699,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019,11,29,au,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,197867,4
27,Señorita,Shawn Mendes,727293,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,11,29,au,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
28,bad guy,Billie Eilish,723451,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,11,29,au,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
29,Up All Night,Khalid,718669,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,2019,11,29,au,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220,4
30,Yellow Hearts,Ant Saunders,686365,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,2019,11,29,au,0.866,0.438,7,-8.943,1,0.0719,0.177,0,0.0743,0.695,129.039,223258,4
31,Piece Of Your Heart,MEDUZA,662007,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,11,29,au,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,4
32,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,657990,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019,11,29,au,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4
33,Graveyard,Halsey,633705,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,2019,11,29,au,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,4
34,Lights Up,Harry Styles,631472,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB,2019,11,29,au,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,4
35,I Don't Care (with Justin Bieber),Ed Sheeran,629352,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,11,29,au,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947,4
36,Last Christmas,Wham!,599084,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2019,11,29,au,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960,4
37,Catching Feelings (feat. SIX60),Drax Project,577767,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv,2019,11,29,au,0.397,0.524,3,-5.846,1,0.103,0.607,0,0.157,0.343,175.562,218854,4
38,How Do You Sleep?,Sam Smith,557903,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019,11,29,au,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205,5
39,Eastside (with Halsey & Khalid),benny blanco,555102,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,11,29,au,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,4
40,Castles,Freya Ridings,552656,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n,2019,11,29,au,0.672,0.752,4,-4.866,1,0.0843,0.0046,0.00047,0.056,0.429,116.945,211843,4
41,Post Malone (feat. RANI),Sam Feldt,548621,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,2019,11,29,au,0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,174444,4
42,Mean It,Lauv,547030,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,2019,11,29,au,0.746,0.45,7,-8.543,1,0.0872,0.0407,0,0.172,0.336,95.998,232853,4
43,It's Beginning to Look a Lot like Christmas,Michael Bublé,541015,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,2019,11,29,au,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,206640,3
44,Teeth,5 Seconds of Summer,538413,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,2019,11,29,au,0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,204887,4
45,The Git Up,Blanco Brown,536069,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh,2019,11,29,au,0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,200594,4
46,Truth Hurts,Lizzo,530035,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019,11,29,au,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325,4
47,Follow God,Kanye West,507976,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,2019,11,29,au,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,4
48,Glitter,BENEE,495182,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,2019,11,29,au,0.801,0.589,7,-5.157,1,0.0485,0.0863,0,0.162,0.58,116.934,180147,4
49,Liar,Camila Cabello,486764,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2019,11,29,au,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,4
50,Only Human,Jonas Brothers,469828,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2019,11,29,au,0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,183000,4
51,Trigger,Major Lazer,452315,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif,2019,11,29,au,0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,0.378,97.285,171987,4
52,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,439154,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,2019,11,29,au,0.448,0.603,7,-7.176,1,0.064,0.433,0,0.0862,0.422,205.272,221307,3
53,July,Noah Cyrus,432415,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,2019,11,29,au,0.708,0.186,9,-8.953,0,0.0422,0.868,0,0.0779,0.321,72.541,156107,4
54,Used To Love (with Dean Lewis),Martin Garrix,428987,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP,2019,11,29,au,0.651,0.693,4,-4.722,1,0.0375,0.458,0,0.335,0.392,118.97,236765,4
55,Misunderstood,Youngn Lipz,425622,https://open.spotify.com/track/0aZMdAA6pg0IdH1r9MF5sT,2019,11,29,au,0.882,0.674,7,-5.251,0,0.108,0.114,0,0.348,0.436,129.98,149308,4
56,Santa Tell Me,Ariana Grande,421770,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2019,11,29,au,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,204093,4
57,It's You,Ali Gatie,419923,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2019,11,29,au,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4
58,Slide Away,Miley Cyrus,411361,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf,2019,11,29,au,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,233654,4
59,Goodbyes (Feat. Young Thug),Post Malone,407588,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019,11,29,au,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4
60,Higher Love,Kygo,405516,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2019,11,29,au,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267,4
61,Youngblood,5 Seconds of Summer,382835,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,11,29,au,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4
62,No Guidance (feat. Drake),Chris Brown,377112,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019,11,29,au,0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,260640,4
63,Ransom,Lil Tecca,375867,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2019,11,29,au,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131240,4
64,Shallow,Lady Gaga,374069,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,11,29,au,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
65,Lalala,Y2K,372244,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019,11,29,au,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160627,4
66,Old Town Road - Remix,Lil Nas X,372164,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019,11,29,au,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4
67,In the Beginning,ONEFOUR,369040,https://open.spotify.com/track/1Y4lKNyzLxFAQh2BZCYgG0,2019,11,29,au,0.771,0.771,8,-4.732,1,0.336,0.12,0,0.454,0.745,140.994,238298,4
68,Motivation,Normani,368745,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,2019,11,29,au,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,4
69,Be Alright,Dean Lewis,365075,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019,11,29,au,0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,196493,4
70,Johnny Run Away,Tones And I,364833,https://open.spotify.com/track/0vHmuAr3iAuGBAqMmraa05,2019,11,29,au,0.817,0.375,2,-10.21,1,0.152,0.738,0.00876,0.104,0.495,92.472,193450,4
71,Talk (feat. Disclosure),Khalid,356791,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019,11,29,au,0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,197573,4
72,Turn Me On (feat. Vula),Riton,355854,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2019,11,29,au,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474,4
73,Better,Khalid,352198,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,11,29,au,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
74,No Idea,Don Toliver,345617,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2019,11,29,au,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4
75,Sucker,Jonas Brothers,344733,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019,11,29,au,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181027,4
76,Bandit (with YoungBoy Never Broke Again),Juice WRLD,343508,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2019,11,29,au,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4
77,lovely (with Khalid),Billie Eilish,341654,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019,11,29,au,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
78,3 Nights,Dominic Fike,340742,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019,11,29,au,0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,177667,4
79,Look At Her Now,Selena Gomez,338584,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,2019,11,29,au,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596,5
80,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,336965,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu,2019,11,29,au,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,216707,4
81,Candy,Doja Cat,331803,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,2019,11,29,au,0.689,0.516,8,-5.857,1,0.0444,0.513,0,0.163,0.209,124.876,190920,4
82,Happier,Marshmello,329839,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,11,29,au,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
83,Mr. Brightside,The Killers,329231,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw,2019,11,29,au,0.352,0.928,1,-3.71,1,0.0758,0.00113,0,0.0987,0.239,148.026,222107,4
84,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,328787,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw,2019,11,29,au,0.806,0.558,9,-6.46,1,0.0683,0.482,0,0.0618,0.678,95.016,198973,4
85,Sorry,Joel Corry,326179,https://open.spotify.com/track/6y1UtRcHQU07aUs3oxZ8Yn,2019,11,29,au,0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002,188640,4
86,Say You Won't Let Go,James Arthur,325289,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,11,29,au,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,4
87,Money In The Grave (Drake ft. Rick Ross),Drake,325196,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019,11,29,au,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427,4
88,LOYAL (feat. Drake),PARTYNEXTDOOR,322071,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS,2019,11,29,au,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973,4
89,Holly Jolly Christmas,Michael Bublé,321542,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,2019,11,29,au,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,119787,4
90,Choir,Guy Sebastian,320423,https://open.spotify.com/track/59zWQR2wQnSlkG4xTTwY9d,2019,11,29,au,0.653,0.709,5,-3.19,1,0.0656,0.0707,0,0.0878,0.671,87.01,171437,4
91,Ayy Macarena,Tyga,320294,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2019,11,29,au,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607,4
92,BOP,DaBaby,320099,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2019,11,29,au,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4
93,Without Me,Halsey,318248,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,11,29,au,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
94,when the party's over,Billie Eilish,316775,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,11,29,au,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
95,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,316750,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A,2019,11,29,au,0.591,0.8,1,-4.956,1,0.286,0.353,0,0.247,0.592,139.472,175462,4
96,Good as Hell,Lizzo,315115,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,2019,11,29,au,0.682,0.919,0,-3.18,0,0.0875,0.256,0,0.442,0.535,95.982,159736,4
97,Wow.,Post Malone,312239,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2019,11,29,au,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4
98,Mistletoe,Justin Bieber,311687,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,2019,11,29,au,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,182947,4
99,Nice To Meet Ya,Niall Horan,307217,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,2019,11,29,au,0.591,0.841,4,-4.351,0,0.0304,0.0119,0,0.395,0.392,109.034,158805,4
100,SICKO MODE,Travis Scott,305258,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,11,29,au,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4
1,Dance Monkey,Tones And I,1845095,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,12,6,au,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
2,ROXANNE,Arizona Zervas,1718801,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019,12,6,au,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
3,Circles,Post Malone,1554783,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,12,6,au,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
4,Don't Start Now,Dua Lipa,1460090,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019,12,6,au,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
5,Memories,Maroon 5,1209724,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,12,6,au,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
6,Ride It,Regard,1158699,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019,12,6,au,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,4
7,Falling,Trevor Daniel,1119145,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2019,12,6,au,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,159382,4
8,everything i wanted,Billie Eilish,1096891,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,12,6,au,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
9,Lucid Dreams,Juice WRLD,1042103,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,12,6,au,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
10,hot girl bummer,blackbear,1024471,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019,12,6,au,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1
11,Never Seen the Rain,Tones And I,1012272,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2019,12,6,au,0.485,0.461,9,-5.646,1,0.0444,0.44,0,0.232,0.324,87.009,200756,4
12,Someone You Loved,Lewis Capaldi,974067,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,12,6,au,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
13,Adore You,Harry Styles,945347,https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq,2019,12,6,au,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
14,Lose Control,MEDUZA,899883,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2019,12,6,au,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4
15,All I Want for Christmas Is You,Mariah Carey,892460,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2019,12,6,au,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,241107,4
16,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,866289,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019,12,6,au,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4
17,bad guy,Billie Eilish,857342,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,12,6,au,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
18,Blinding Lights,The Weeknd,844754,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2019,12,6,au,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
19,Señorita,Shawn Mendes,839088,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,12,6,au,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
20,Heartless,The Weeknd,836093,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2019,12,6,au,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,4
21,"10,000 Hours (with Justin Bieber)",Dan + Shay,782063,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019,12,6,au,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4
22,Lose You To Love Me,Selena Gomez,763532,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,12,6,au,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459,4
